id_acta_nacimiento,primer_nombre,segundo_nombre,tercer_nombre,primer_apellido,segundo_apellido,genero,fecha_nacimiento,id_municipio,id_padre,id_madre
1000001577,Rochelle,Charlot,Flore,Shotboult,Veryan,F,2019-10-26,2203,,
1000001578,Antonella,Stefa,Marillin,Berrie,Moyne,F,1901-01-16,804,,
1000001579,Tomi,Cassandry,Mildrid,Stother,Rutledge,F,2003-07-07,110,,
1000001580,Antonella,Beryl,Nollie,Gellibrand,Oty,F,1960-02-09,2203,,
1000001581,Pierette,Leandra,Sydel,McLaughlan,Toms,F,1992-10-01,1219,,
1000001582,Dalia,Collette,Agna,Corbet,Telfer,F,1979-09-02,110,,
1000001583,Kellina,Berna,Xena,Klee,Rogers,F,1955-01-20,1313,,
1000001584,Eolanda,Amii,Anna-diane,Chidzoy,Metzig,F,1962-04-02,1005,,
1000001585,Isahella,Xylia,Harley,Branigan,Blurton,F,2012-05-02,510,,
1000001586,Dela,Sib,Leyla,Twelve,Ismead,F,1984-05-31,1214,,
1000001587,Lia,Donnie,Willy,Brigginshaw,Cinnamond,F,1980-08-27,1606,,
1000001588,Harmonie,Karrah,Ashleigh,Trumble,Gavozzi,F,2009-11-24,1004,,
1000001589,Charlena,Tawsha,Abigale,Ridd,Gullane,F,1980-12-21,1213,,
1000001590,Michel,Lissa,Joanne,Balint,McCully,F,1992-11-08,614,,
1000001591,Jenine,Susan,Blake,Parres,Nanni,F,1947-09-27,1315,,
1000001592,Joice,Corabella,Frank,Lettson,Tonbye,F,1977-01-14,1003,,
1000001593,Celisse,Maurizia,Saloma,Gubbin,Dowse,F,1923-07-19,2208,,
1000001594,Ibby,Anjela,Elaine,Berger,Mollin,F,2003-07-24,1904,,
1000001595,Sean,Melinde,Rivalee,Escreet,Rustan,F,1927-08-19,2213,,
1000001596,Maryjane,Verine,Mel,Hurlin,Berkley,F,2008-10-09,709,,
1000001597,Devina,Aloise,Odessa,Decourcy,Hirschmann,F,1996-09-19,716,,
1000001598,Zaneta,Stormie,Teresita,Abramchik,Gerant,F,1930-02-23,1607,,
1000001599,Jacky,Antonetta,Ruthe,FitzGibbon,Antonazzi,F,1980-07-27,1609,,
1000001600,Blisse,Deana,Dinnie,Fotitt,Cunningham,F,1928-08-17,1326,,
1000001601,Roseanna,Sibylla,Trish,Eadie,Rountree,F,1999-03-30,206,,
1000001602,Ashli,Nyssa,Alissa,Wharby,Raubenheimers,F,1922-12-07,2005,,
1000001603,Aila,Anthia,Sheilakathryn,Knowles,Dumblton,F,1905-11-12,508,,
1000001604,Rea,Rubina,Della,D'Agostino,Belz,F,1989-06-21,803,,
1000001605,Pauli,Eirena,Rozele,Farthing,Jankowski,F,1961-11-23,115,,
1000001606,Patsy,Katee,Charlotte,Hawse,Jewes,F,1977-01-12,1003,,
1000001607,Catharine,Jaquenette,Bee,Hirtz,Lukasik,F,1916-12-10,906,,
1000001608,Christin,Ariana,Charlean,Marcu,Paulig,F,1941-07-29,1421,,
1000001609,Katharyn,Katrina,Allene,Butt Gow,Ducarne,F,1946-07-21,1217,,
1000001610,Roobbie,Terrie,Hatti,Flips,Humphery,F,1962-08-03,1303,,
1000001611,Corine,Rennie,Hendrika,Champniss,Worms,F,1905-09-25,916,,
1000001612,Pietra,Imojean,Caresse,Velte,Ivanuschka,F,1954-07-28,1318,,
1000001613,Lexy,Margareta,Randy,Muzzall,Sirmon,F,2010-01-23,1606,,
1000001614,Poppy,Rhianna,Mariana,Dorie,Pigny,F,1967-10-17,606,,
1000001615,Juieta,Clemence,Gilberte,Raynard,Cubbini,F,1979-04-17,117,,
1000001616,Terrie,Fannie,Jojo,Riediger,Hurford,F,1943-11-17,1403,,
1000001617,Rosanna,Lilla,Renae,Selborne,Lemmers,F,1906-05-01,513,,
1000001618,Kaycee,Clarissa,Christyna,Kornousek,Jiruca,F,2015-10-12,2203,,
1000001619,Benita,Binnie,Julee,Todeo,Salvatore,F,1986-05-19,1503,,
1000001620,Wanids,Binnie,Constantina,Culvey,Botha,F,1925-03-15,1008,,
1000001621,Teddie,Almire,Sadella,Fullilove,Tilt,F,1938-05-06,1703,,
1000001622,Maryl,Cammi,Loretta,Baughan,Filshin,F,2015-03-03,1020,,
1000001623,Kit,Marika,Kalina,Ewbanche,Langthorn,F,1959-03-13,1414,,
1000001624,Camilla,Vikky,Jobi,McLleese,Gillean,F,1955-08-23,1611,,
1000001625,Lizabeth,Alejandra,Gilbertina,Fruser,Skerritt,F,1978-11-03,1611,,
1000001626,Latrena,Maddy,Johnette,Earnshaw,Southeran,F,2001-09-16,105,,
1000001627,Corliss,Marni,Dee dee,McFadden,Estabrook,F,2014-05-20,2201,,
1000001628,Rosalinde,Chloette,Millicent,Book,Wharram,F,1911-02-28,1704,,
1000001629,Rana,Maryjane,Blisse,McCrystal,Johnsey,F,1915-12-12,1503,,
1000001630,Chastity,Lebbie,Lynnette,Sawyers,Latchmore,F,1981-07-01,206,,
1000001631,Ki,Cherrita,Julianne,Cripin,O'Lahy,F,1981-06-14,101,,
1000001632,Tabbatha,Ema,Farrah,Borsay,Giacomuzzi,F,2018-01-13,1227,,
1000001633,Rica,Katherine,Sarah,Haddrell,Karslake,F,1984-09-04,1409,,
1000001634,Sara,Reine,Amabel,Rushbrook,Farragher,F,2013-04-14,316,,
1000001635,Ethelin,Klarrisa,Chryste,Danniell,Bridger,F,1958-12-20,606,,
1000001636,Norry,Kylila,Nyssa,Penna,Marrett,F,1912-03-09,704,,
1000001637,Verine,Tobe,Bonnee,Ashelford,Rodgman,F,1996-10-15,1215,,
1000001638,Florance,Genna,Gladys,Sanford,Stag,F,1952-04-30,2209,,
1000001639,Darline,Elka,Lena,Dacre,Womack,F,2015-06-21,1616,,
1000001640,Deena,Gracia,Aliza,Grigor,Ferronet,F,1965-12-20,404,,
1000001641,Daffi,Maude,Maddi,Syson,Orris,F,1919-01-10,102,,
1000001642,Binnie,Alexi,Koo,Puleston,Reinhard,F,1988-09-19,1318,,
1000001643,Jyoti,Klara,Jaclyn,Stannah,Rosekilly,F,1944-03-18,802,,
1000001644,Sybil,Carol-jean,Lezlie,Otridge,Farre,F,2001-03-15,505,,
1000001645,Bridie,Kamilah,Tommy,Cornilli,Rennocks,F,1999-12-31,1323,,
1000001646,Brit,Merline,Paige,Baggett,Jackman,F,1912-11-25,916,,
1000001647,Debra,Catherin,Janette,Chiverstone,Stenet,F,1918-03-11,512,,
1000001648,Mignon,Ardeen,Edeline,Ballin,Holde,F,1908-08-01,405,,
1000001649,Trixi,Giovanna,Joice,Massenhove,McCalister,F,1912-10-01,1327,,
1000001650,Christiana,Joy,Tamma,Tomaszewicz,Cofax,F,1972-01-18,1715,,
1000001651,Rubi,Nancee,Jerry,Robertacci,Bunclark,F,1938-08-12,1502,,
1000001652,Sofie,Cornie,Thalia,Edlington,Lyttle,F,1963-12-16,1207,,
1000001653,Mary,Berry,Maritsa,Scrinage,Breming,F,1904-03-27,1001,,
1000001654,Giulia,Danya,Sean,Chastenet,Wordley,F,1939-11-02,501,,
1000001655,Gwyn,Luci,Terrie,Yanshonok,Rivard,F,1936-03-21,108,,
1000001656,Amandi,Donna,Constancy,Jone,O'Fogarty,F,1904-02-09,1002,,
1000001657,Odille,Avie,Nonnah,Craney,Chattaway,F,1936-10-17,1404,,
1000001658,Di,Ninon,Deny,Jossum,Kroch,F,1967-06-29,1608,,
1000001659,Athena,Viv,Bab,Spofforth,Antic,F,1974-03-23,605,,
1000001660,Tamara,Elinore,Lib,Grieveson,De Matteis,F,2004-11-09,1410,,
1000001661,Lynna,Odessa,Agnola,Pifford,Moen,F,2021-05-01,1008,,
1000001662,Martina,Bibbye,Oneida,Dagworthy,Newvell,F,1977-06-04,2003,,
1000001663,Cyndia,Kaylyn,Gusella,Comelli,Liddiatt,F,1901-08-23,1503,,
1000001664,Vicki,Olivette,Auguste,Shambroke,Neame,F,1988-05-15,2105,,
1000001665,Valeda,Ardys,Genna,Thumann,Twinbrow,F,1925-05-19,2215,,
1000001666,Lilia,Zondra,Gena,Toleman,McVrone,F,1960-04-20,1317,,
1000001667,Kissiah,Tonie,Mariska,Cleen,Kerrey,F,2016-10-02,1226,,
1000001668,Lorrin,Jillana,Cordula,Iacomelli,Guildford,F,2001-11-04,1005,,
1000001669,Rayshell,Lexine,Rosalind,Andriolli,Foyston,F,1986-01-14,1617,,
1000001670,Thomasin,Tawsha,Kristan,Macbane,Persicke,F,2008-03-10,110,,
1000001671,Estrellita,Susanna,Danny,Castleton,Carnilian,F,1976-01-11,904,,
1000001672,Brianne,Nettie,Teddy,Spinley,Rizzi,F,1985-08-01,719,,
1000001673,Gabriella,Johnette,Minette,Shawley,Guyot,F,2018-04-08,2215,,
1000001674,Orelia,Tawnya,Raynell,Stannus,Sommerscales,F,2002-10-09,1906,,
1000001675,Myrta,Quentin,Hermia,McGill,Capini,F,2011-09-28,610,,
1000001676,Drona,Maisie,Truda,Goding,O' Cuolahan,F,1978-09-08,311,,
1000001677,Florrie,Genvieve,Nadiya,O' Faherty,Brammar,F,1973-07-26,308,,
1000001678,Tracie,Jenni,Amity,Shropsheir,Menichino,F,1971-06-01,715,,
1000001679,Lorna,Carlina,Malory,Letcher,Serot,F,1990-11-14,505,,
1000001680,Karleen,Onida,Odelinda,De Andisie,Adamkiewicz,F,1966-10-05,1021,,
1000001681,Brittani,Cari,Abigale,Schust,Redhouse,F,1999-08-19,1228,,
1000001682,Cassondra,Natalie,Cindy,Shiliton,Jallin,F,1980-06-16,713,,
1000001683,Corabel,Wandie,Veronica,Giles,Pawfoot,F,1949-03-02,506,,
1000001684,Jerrie,Nissy,Tildi,Kares,Jaggar,F,1981-11-16,1015,,
1000001685,Teddy,Daffy,Margalit,Innot,Capron,F,2021-08-30,201,,
1000001686,Kendre,Conchita,Calida,Valenta,Diem,F,2013-07-26,512,,
1000001687,Katey,Gerda,Rheta,Allin,Eagles,F,1934-09-09,406,,
1000001688,Adrianna,Gabriel,Nissa,Batte,Swindell,F,1922-09-25,918,,
1000001689,Christye,Ricki,Davita,Burnall,Crutcher,F,2012-01-05,605,,
1000001690,Kara-lynn,Gaylene,Jenda,Ferrea,Rhydderch,F,1954-07-12,1504,,
1000001691,Malvina,Annabell,Giacinta,Bysaker,Adolfsen,F,1961-12-26,714,,
1000001692,Lexy,Barry,Winne,Flinders,Atter,F,1931-06-30,1009,,
1000001693,Tiertza,Mariele,Chryste,Philippet,Pedder,F,2009-03-06,109,,
1000001694,Pru,Alecia,Sibilla,Weaver,Kolushev,F,1998-01-19,1212,,
1000001695,Janice,Teodora,Vonnie,Barrow,Millea,F,1936-04-15,1101,,
1000001696,Karrie,Kelcey,Hatty,Sharphouse,Fry,F,1949-06-21,603,,
1000001697,Aimil,Lira,Vickie,Scard,Pedracci,F,1920-03-27,1701,,
1000001698,Adore,Sosanna,Shanna,Crennell,Cow,F,1954-12-10,1320,,
1000001699,Karilynn,Naomi,Dela,Aveyard,Dresche,F,1941-10-11,413,,
1000001700,Bryn,Carlotta,Trixy,Kneebone,Olenov,F,1934-01-22,503,,
1000001701,Lurline,Idell,Dierdre,Pashen,Spradbrow,F,1990-06-14,715,,
1000001702,Jesselyn,Carroll,Alena,Flear,Richt,F,1948-10-23,710,,
1000001703,Trista,Arlette,Lyda,Turley,McArd,F,1900-09-24,1211,,
1000001704,Doris,Bobbette,Cornela,Sinott,MacShane,F,1901-03-26,1506,,
1000001705,Georgina,Beilul,Ede,Najara,Keir,F,1966-01-08,1506,,
1000001706,Glenine,Demetra,Delia,Northbridge,Forgie,F,1958-11-26,1004,,
1000001707,Lavinia,Melinde,Jane,Ellerey,Martinon,F,1964-11-13,2010,,
1000001708,Eddi,Julee,Dulcine,Otridge,Petrelli,F,1966-10-24,1402,,
1000001709,Perla,Diandra,Essie,Pietranek,Sharrier,F,1980-08-05,610,,
1000001710,Bettina,Charissa,Kimberlee,Gley,Wood,F,1951-03-30,1905,,
1000001711,Alida,Ricki,Eileen,Sterry,Jansa,F,1914-03-29,1006,,
1000001712,Agatha,Ofella,Anet,Huleatt,Kean,F,1953-11-06,1205,,
1000001713,Jacklyn,Stormie,Genevra,Kubes,Menichino,F,1983-02-20,2105,,
1000001714,Adelaida,Tybi,Dorothy,Brunsen,Beddon,F,1932-08-02,1301,,
1000001715,Michelle,Kaia,Constance,Adran,Notley,F,1941-07-18,1002,,
1000001716,Kirstyn,Morgen,Cristal,Melpuss,Miall,F,1989-08-18,2106,,
1000001717,Dorothee,Violette,Jasmina,Islep,Doodson,F,2003-08-26,1301,,
1000001718,Reine,Rafaelia,Elicia,Belshaw,Fobidge,F,1980-02-04,1331,,
1000001719,Trescha,Phaedra,Madelin,Pinson,Massimo,F,2016-02-14,703,,
1000001720,Mufinella,Kimbra,Wileen,Kowalski,Jovic,F,1998-10-03,801,,
1000001721,Corrianne,Norma,Carmelle,Yeoland,Freen,F,1900-10-21,803,,
1000001722,Sean,Kirsten,Corrinne,Hattrick,Bonnett,F,1958-02-06,1615,,
1000001723,Ray,Clareta,Drona,Freezor,Paulou,F,1970-12-13,204,,
1000001724,Aline,Melli,Sonja,Marley,Doyle,F,1960-07-17,1906,,
1000001725,Rosemary,Harrie,Carroll,Vant,Corrigan,F,1968-11-24,306,,
1000001726,Kaila,Renell,Kiley,Risely,Crose,F,2009-05-02,915,,
1000001727,Pam,Dredi,Ashly,McEnery,Dean,F,1945-11-06,701,,
1000001728,Ashleigh,Trula,Zabrina,Yuryshev,Zammitt,F,1932-11-02,703,,
1000001729,Kori,Dacy,Stormy,Pragnall,Norrie,F,2003-01-18,1006,,
1000001730,Lanna,Darci,Meredithe,Stoke,Willerton,F,1915-05-12,208,,
1000001731,Bridgette,Minni,Andeee,Bleackley,Sayer,F,1930-05-02,1306,,
1000001732,Crysta,Jess,Petrina,M'Quharg,Hirjak,F,1901-03-17,1701,,
1000001733,Mavis,Robena,Nancey,Winchester,Vaux,F,1979-09-13,305,,
1000001734,Shandeigh,Missy,Ginevra,Drever,Earngy,F,1913-01-13,403,,
1000001735,Nady,Arlette,Joycelin,Craw,Ventom,F,1920-12-24,1421,,
1000001736,Dalenna,Donnajean,Luella,Jaquemar,Lindsay,F,1987-01-22,1615,,
1000001737,Rita,Querida,Samara,Courtin,McCunn,F,1929-01-20,2213,,
1000001738,Emmey,Fay,Annmarie,Osband,Browne,F,1947-09-24,1412,,
1000001739,Gwen,Ina,Paige,Puvia,Brombell,F,1990-02-18,1009,,
1000001740,Carlina,Ketti,Samara,Roderigo,Loosely,F,2020-05-27,921,,
1000001741,Shina,Vanessa,Renee,Mahody,Duckerin,F,1964-08-11,411,,
1000001742,Janot,Melitta,Moselle,Gounel,Sibray,F,1966-11-18,2002,,
1000001743,Corie,Tammara,Odille,Sheppard,Curmi,F,2017-10-31,801,,
1000001744,Ingrid,Dorothy,Aurea,Noor,Micheau,F,2003-11-20,503,,
1000001745,Charlotta,Michel,Delila,Lumbly,Rolin,F,1936-07-10,202,,
1000001746,Eileen,Gnni,Hildegaard,Kerry,Farington,F,2020-11-26,414,,
1000001747,Pippy,Virginia,Elianore,Hockell,Bagger,F,1968-04-28,806,,
1000001748,Blancha,Pris,Stefanie,Bigby,Vasishchev,F,1924-12-22,606,,
1000001749,Elfrida,Crissy,Deeyn,Gisbey,Hacquoil,F,1905-01-26,2011,,
1000001750,Julietta,Collete,Amitie,Kares,Mateo,F,2007-05-08,1214,,
1000001751,Kassie,Dayle,Lurleen,Shalloo,Charle,F,1913-04-28,1703,,
1000001752,Brear,Ofelia,Maddy,Errington,Pettengell,F,1965-02-06,1102,,
1000001753,Tamarah,Frankie,Catarina,Crooks,Rubinsohn,F,1968-11-17,1804,,
1000001754,Moira,Robina,Haily,Bonnick,Angrave,F,1942-04-27,1707,,
1000001755,Blake,Cathe,Lanae,Manhood,Townby,F,1928-09-22,922,,
1000001756,Lyda,Gwendolen,Mommy,Swinglehurst,Murcutt,F,1910-09-01,413,,
1000001757,Sephira,Magda,Idell,Pengelley,Kelbie,F,1934-09-14,112,,
1000001758,Christi,Harmonie,Jeane,Barrett,Brocket,F,1984-04-24,1305,,
1000001759,Stephanie,Dyanne,Judi,Ranklin,Hannant,F,1934-03-29,1419,,
1000001760,Elka,Pattie,Bettye,Gilvary,Arnauduc,F,1986-03-27,1005,,
1000001761,Gwyn,Brooke,Bernadina,Flinders,Feldstein,F,1974-12-10,919,,
1000001762,Demetris,Robinett,Kathye,Stallard,Freeth,F,1945-12-28,1216,,
1000001763,Rivkah,Beryl,Loretta,Cluely,Dripp,F,1970-01-03,116,,
1000001764,Bonny,Ivonne,Antoinette,Pridie,Lambertini,F,1927-04-11,2216,,
1000001765,Constanta,Hana,Suzanna,Vequaud,Howen,F,1976-08-29,921,,
1000001766,Elna,Erika,Trista,Ryson,Barns,F,2008-12-18,2207,,
1000001767,Carri,Beret,Fianna,Dansie,McLarty,F,1982-11-22,801,,
1000001768,Chad,Correy,Chrystal,Tolhurst,Stenyng,F,1968-11-22,1016,,
1000001769,Devin,Jacki,Peggy,Abad,Crofthwaite,F,1967-06-11,1507,,
1000001770,Allis,Pollyanna,Elissa,Conlaund,Le Noire,F,1960-07-28,1504,,
1000001771,Susan,Ileane,Laurette,Dolman,Hubber,F,1962-07-04,807,,
1000001772,Carine,Joell,Zelda,Gerrard,Ludwell,F,1968-08-18,2103,,
1000001773,Yvonne,Kellie,Johnath,Balser,Berrycloth,F,1937-11-28,1405,,
1000001774,Marcella,Blaire,Teddie,Dinsey,Schwaiger,F,1953-02-21,305,,
1000001775,Laverna,Laureen,Bernelle,Vasse,Biddell,F,1943-07-24,1803,,
1000001776,Margarethe,Meade,Nikkie,Anfusso,Chesnay,F,1977-03-10,1221,,
1000001777,Laure,Oneida,Janenna,Tee,Python,F,2014-06-23,1402,,
1000001778,Bari,Dierdre,Anatola,Brickstock,Bellhouse,F,1915-01-31,1223,,
1000001779,Bess,Rita,Rikki,Luna,Ilyin,F,2011-10-08,1221,,
1000001780,Layne,Jessy,Glad,Dufton,McKeggie,F,2016-12-17,2005,,
1000001781,Bernardina,Doralynn,Fiann,Koppel,Coggon,F,2015-04-01,1702,,
1000001782,Carie,Jessika,Roanna,Pedycan,Sinnock,F,1916-07-25,112,,
1000001783,Darelle,Otha,Brier,Meegan,Watmough,F,1915-08-26,508,,
1000001784,Addie,Dorene,Frieda,Learned,Bobasch,F,1973-11-17,112,,
1000001785,Stace,Maye,Dareen,Bertie,Tryhorn,F,2006-12-27,1011,,
1000001786,Kissee,Emlynne,Kellia,Bendin,Slimme,F,2004-09-23,923,,
1000001787,Rozalin,Lynelle,Sarette,Bennison,Radden,F,2018-09-13,1613,,
1000001788,Cthrine,Nanine,Cornelia,Ferson,Pickaver,F,1961-01-26,1007,,
1000001789,Averyl,Ofelia,Fran,Boulsher,Banting,F,1990-11-12,2007,,
1000001790,Joycelin,Jordana,Lillian,Ettels,Sanney,F,1904-01-28,902,,
1000001791,Ileana,Dre,Belicia,Raspin,Chaldecott,F,2016-09-11,415,,
1000001792,Desirae,Lilian,Anna-maria,Otteridge,Skeete,F,1929-12-28,403,,
1000001793,Karry,Margaretta,Dianna,Manz,St. Pierre,F,1901-09-30,1804,,
1000001794,Carlynn,Katrinka,Tiffy,Williment,Sogg,F,1953-04-25,906,,
1000001795,Halley,Viv,Kathi,Balm,Caze,F,1952-09-23,604,,
1000001796,Hilde,Ellyn,Letta,Tribell,Oakinfold,F,1973-09-22,1402,,
1000001797,Sharon,Karalynn,Emelda,Pitt,Gaskal,F,1909-09-25,109,,
1000001798,Lela,Ashlie,Clarie,Pudding,McCarter,F,1988-07-27,110,,
1000001799,Annetta,Jobina,Audie,Goodall,Durrad,F,2018-10-23,1903,,
1000001800,Roz,Mariana,Hally,Carreck,Van Bruggen,F,1954-10-06,1014,,
1000001801,Devonna,Nona,Madlen,Antunez,Osmon,F,1925-09-03,1506,,
1000001802,Odelle,Gaye,Nicoline,McQuillin,Pitcock,F,1976-07-29,1804,,
1000001803,Renelle,Selinda,Reeva,Jelks,Mahmood,F,1987-05-02,1413,,
1000001804,Alia,Barby,Trisha,Kuhnel,Hunnicutt,F,1978-12-24,1331,,
1000001805,Merla,Rae,Moyra,Zoppie,Elliff,F,1931-10-09,808,,
1000001806,Ollie,Genny,Gwyn,Pallin,Williams,F,1917-06-10,717,,
1000001807,Natalie,Ivy,Mela,Flecknoe,Sawrey,F,2010-02-11,1418,,
1000001808,Sonja,Lauretta,Lizette,Bridell,Bowfin,F,1963-01-19,1101,,
1000001809,Angelita,Claudia,Sibilla,Claige,Ferens,F,1939-11-20,314,,
1000001810,Jessamyn,Halley,Carleen,McGlaughn,Braim,F,1921-12-17,104,,
1000001811,Merrili,Philippine,Orelia,Daldry,Moloney,F,1908-06-01,1402,,
1000001812,Ede,Mufi,Miquela,Broose,Fernyhough,F,1941-08-27,2105,,
1000001813,Merissa,Tansy,Carry,Lovstrom,Quartermaine,F,2011-04-30,1109,,
1000001814,Chrystel,Joline,Chrystal,Cossentine,Lippett,F,1995-09-10,2103,,
1000001815,Clair,Rosmunda,Gratia,Aizikovitz,O'Reagan,F,1954-05-31,1701,,
1000001816,Nessa,Corny,Nonie,Hewson,Snailham,F,1966-09-06,314,,
1000001817,Trista,Michell,Guinevere,Fairbourne,Longland,F,1983-05-05,407,,
1000001818,Goldy,Rosaleen,Elly,Issatt,Immings,F,1966-09-19,503,,
1000001819,Lilla,Lavena,Stacie,Cheavin,Bollen,F,1947-07-01,2006,,
1000001820,Atlanta,Miranda,Annette,Maton,Humbles,F,2006-08-27,1715,,
1000001821,Morissa,Pearle,Marianna,Tumelty,L' Anglois,F,1935-10-20,1503,,
1000001822,Briney,Wilona,Sapphire,Legg,Slark,F,1995-09-13,1201,,
1000001823,Dodi,Paola,Melloney,Deathridge,Garnsey,F,1917-07-29,705,,
1000001824,Maye,Breanne,Blanche,Thireau,Westbury,F,1946-11-29,1225,,
1000001825,Peg,Dehlia,Caye,Crowthe,Cuncliffe,F,1927-10-30,609,,
1000001826,Carol-jean,Lib,Gay,Hurdwell,Eberlein,F,1979-02-08,1009,,
1000001827,Emmalyn,Devon,Birgitta,Sellers,D'Cruze,F,2008-07-06,304,,
1000001828,Dacy,Rubina,Jacquie,Suddick,Marjanski,F,2012-02-26,302,,
1000001829,Ardene,Minna,Dolly,MacGillacolm,Bullock,F,1978-05-29,1313,,
1000001830,Dode,Sharlene,Wilie,Crinidge,Liccardo,F,1965-10-14,708,,
1000001831,Gavrielle,Caria,Rosana,Glencros,Dawtre,F,1960-11-24,702,,
1000001832,Patience,Hyacinthe,Dynah,Ryding,Sheehy,F,1967-05-14,704,,
1000001833,Katie,Kimmy,Keriann,Chisolm,Bohlens,F,1926-04-09,1702,,
1000001834,Maryl,Robyn,Marysa,McKeeman,McGaughay,F,1995-03-29,1709,,
1000001835,Hedda,Audie,Diandra,Kensley,Gammet,F,1920-10-24,1216,,
1000001836,Norine,Francine,Ursa,Haddock,Thame,F,1987-12-02,202,,
1000001837,Adeline,Leontyne,Sascha,Crutcher,Danielczyk,F,1993-08-13,104,,
1000001838,Harmonie,Vida,Piper,Gravestone,Heaker,F,1991-01-29,414,,
1000001839,Corrina,Lurlene,Iolande,Fulop,Francklyn,F,1953-01-31,308,,
1000001840,Dena,Lesley,Carol,Gumey,Spikeings,F,1904-02-18,513,,
1000001841,Rasla,Lizzie,Hallie,Probert,MacMenamy,F,2011-05-08,907,,
1000001842,Elbertina,Marcelia,Angelita,Heimann,Berends,F,1926-12-03,413,,
1000001843,Phil,Gaynor,Zsa zsa,Egarr,Swancott,F,1990-02-22,1325,,
1000001844,Mollee,Rina,Evonne,Barkas,Amberger,F,1959-10-25,1107,,
1000001845,Raf,Cassandry,Charlotta,Springett,Bryceson,F,1941-10-16,1411,,
1000001846,Maurita,Alyse,Dayna,Rothera,Jenno,F,1931-12-17,1607,,
1000001847,Jayme,Doreen,Rebecca,Rakestraw,Tyre,F,1970-01-15,1322,,
1000001848,Celie,Murielle,Dell,Kilty,Doggerell,F,2002-09-02,104,,
1000001849,Hilliary,Elisha,Dionis,Fittall,Maxwale,F,2018-09-24,611,,
1000001850,Oralia,Lory,Lanny,Fishleigh,Kimmerling,F,1942-11-21,707,,
1000001851,Gloriane,Gillan,Stephani,Goom,Churchard,F,1957-09-28,909,,
1000001852,Miranda,Alfreda,Ruth,Symcoxe,McClaren,F,1901-12-25,711,,
1000001853,Willy,Stacie,Cam,Anear,Sine,F,1921-12-08,701,,
1000001854,Neda,Nonie,Pen,Curnock,Jenoure,F,2005-04-04,1401,,
1000001855,Fara,Dorris,Melisent,Bolland,Imason,F,1956-04-20,1415,,
1000001856,Mara,Roanna,Marietta,Tolfrey,Huggett,F,1969-04-11,1009,,
1000001857,Bonnee,Phaedra,Erminie,Cuttin,Huyge,F,2001-11-11,1501,,
1000001858,Billy,Micaela,Denna,Beine,Sarginson,F,1967-12-30,1506,,
1000001859,Shanie,Stafani,Marleah,Humpage,Everil,F,1931-06-15,1401,,
1000001860,Miguela,Jo ann,Harlie,Elmer,Flexman,F,1962-09-17,1421,,
1000001861,Veradis,Windy,Rosalie,Benny,Ivasechko,F,1981-05-14,1609,,
1000001862,Beatrice,Dolores,Lisbeth,Rother,Seabright,F,1952-01-01,912,,
1000001863,Maure,Constantia,Matilda,Benini,Wheeliker,F,1910-04-28,718,,
1000001864,Candida,Terrye,Mahala,Bourdis,Lowrie,F,1949-04-08,114,,
1000001865,Moria,Lana,Beth,Ivanovic,Sollime,F,2003-08-24,612,,
1000001866,Nancie,Wally,Laurel,Kruszelnicki,Turri,F,1912-03-01,2009,,
1000001867,Maurita,Ariana,Debi,Murton,Slewcock,F,1992-03-28,1409,,
1000001868,Roxana,Cilka,Abbie,Huyche,Feldmann,F,1973-03-14,511,,
1000001869,Rochella,Danila,Rosalyn,Kinnear,Scotchbrook,F,1964-01-08,106,,
1000001870,Celestina,Marjy,Quinn,Fligg,Davenall,F,1932-12-17,2104,,
1000001871,Ricca,Blake,Henryetta,Barstow,Robiot,F,1974-06-29,1212,,
1000001872,Cherry,Talyah,Tori,O'Hara,Chennells,F,1900-01-26,711,,
1000001873,Christye,Catarina,Maud,Brammer,Dickerline,F,1967-12-06,1406,,
1000001874,Wilona,Dani,Merrill,Dottrell,McAuley,F,1953-01-04,1011,,
1000001875,Kassi,Elvina,Sybil,Mowbury,Gwynn,F,1966-08-04,1610,,
1000001876,Lebbie,Donni,Collen,Cowp,Henkmann,F,1994-11-09,1227,,
1000001877,Selinda,Ruth,Joellyn,Sambrok,Richarson,F,1977-09-14,1402,,
1000001878,Cicely,Delphinia,Lucille,Rosenbaum,Browning,F,1964-10-14,1325,,
1000001879,Florencia,Fawne,Sacha,Foskin,Barnshaw,F,1950-01-22,1101,,
1000001880,Agace,Marybelle,Robinette,Coot,Kimmince,F,1955-02-07,208,,
1000001881,Caren,Blake,Hynda,MacAirt,Bridat,F,1961-07-01,613,,
1000001882,Elspeth,Annette,Clary,Somerled,Arkill,F,2000-06-06,416,,
1000001883,Dyanne,Yoshi,Ofella,McConnel,Clayton,F,1991-11-20,1318,,
1000001884,Mozelle,Eulalie,Henka,Chawkley,Codrington,F,1910-11-14,507,,
1000001885,Marge,Abigail,Katherine,Broadstock,Fairn,F,1943-08-11,1602,,
1000001886,Kimmie,Lorain,Karisa,Rolfs,Lamburne,F,1936-06-27,1415,,
1000001887,Violetta,Ginger,Truda,Ritzman,Bullingham,F,1950-04-22,914,,
1000001888,Kristal,Carita,Lorelle,Ricard,Ettles,F,2010-03-11,1322,,
1000001889,Chelsea,Chiarra,Nola,Kohnemann,Davidman,F,1923-03-03,411,,
1000001890,Devin,Elie,Nixie,Pepis,Colmore,F,2013-03-14,1102,,
